idLeitura,tipoMaquina,descricao,valor,metrica,dataleitura,minimo,maximo
576,IOT,"Core 3",9.40,%,2020-10-20,19,26
577,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
578,IOT,"Core 4",42.00,°C,2020-10-20,19,26
579,IOT,"Core 4",10.90,%,2020-10-20,19,26
580,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
581,IOT,"Core 5",42.00,°C,2020-10-20,19,26
582,IOT,"Core 5",10.90,%,2020-10-20,19,26
583,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
584,IOT,"Core 6",43.00,°C,2020-10-20,19,26
585,IOT,"Core 6",7.80,%,2020-10-20,19,26
586,IOT,"Memoria uso %",41.50,%,2020-10-20,19,26
587,IOT,"Memoria uso GB",6.60,GB,2020-10-20,19,26
588,IOT,"Memoria livre GB",9.30,GB,2020-10-20,19,26
589,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
590,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
591,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
592,IOT,"Core 1",44.00,°C,2020-10-20,19,26
593,IOT,"Core 1",7.80,%,2020-10-20,19,26
594,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
595,IOT,"Core 2",44.00,°C,2020-10-20,19,26
596,IOT,"Core 2",14.10,%,2020-10-20,19,26
597,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
598,IOT,"Core 3",43.00,°C,2020-10-20,19,26
599,IOT,"Core 3",9.40,%,2020-10-20,19,26
600,IOT,"Core 4",4005.50,MHz,2020-10-20,19,26
601,IOT,"Core 4",42.00,°C,2020-10-20,19,26
602,IOT,"Core 4",6.30,%,2020-10-20,19,26
603,IOT,"Core 5",4005.50,MHz,2020-10-20,19,26
604,IOT,"Core 5",41.00,°C,2020-10-20,19,26
605,IOT,"Core 5",3.10,%,2020-10-20,19,26
606,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
607,IOT,"Core 6",42.00,°C,2020-10-20,19,26
608,IOT,"Core 6",3.10,%,2020-10-20,19,26
609,IOT,"Memoria uso %",41.20,%,2020-10-20,19,26
610,IOT,"Memoria uso GB",6.60,GB,2020-10-20,19,26
611,IOT,"Memoria livre GB",9.40,GB,2020-10-20,19,26
612,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
613,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
614,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
615,IOT,"Core 1",45.00,°C,2020-10-20,19,26
616,IOT,"Core 1",15.10,%,2020-10-20,19,26
617,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
618,IOT,"Core 2",45.00,°C,2020-10-20,19,26
619,IOT,"Core 2",15.60,%,2020-10-20,19,26
620,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
621,IOT,"Core 3",44.00,°C,2020-10-20,19,26
622,IOT,"Core 3",29.70,%,2020-10-20,19,26
623,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
624,IOT,"Core 4",43.00,°C,2020-10-20,19,26
625,IOT,"Core 4",6.30,%,2020-10-20,19,26
626,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
627,IOT,"Core 5",41.00,°C,2020-10-20,19,26
628,IOT,"Core 5",6.30,%,2020-10-20,19,26
629,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
630,IOT,"Core 6",43.00,°C,2020-10-20,19,26
631,IOT,"Core 6",17.20,%,2020-10-20,19,26
632,IOT,"Memoria uso %",41.20,%,2020-10-20,19,26
633,IOT,"Memoria uso GB",6.60,GB,2020-10-20,19,26
634,IOT,"Memoria livre GB",9.40,GB,2020-10-20,19,26
635,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
636,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
637,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
638,IOT,"Core 1",44.00,°C,2020-10-20,19,26
639,IOT,"Core 1",3.60,%,2020-10-20,19,26
640,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
641,IOT,"Core 2",45.00,°C,2020-10-20,19,26
642,IOT,"Core 2",10.90,%,2020-10-20,19,26
643,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
644,IOT,"Core 3",43.00,°C,2020-10-20,19,26
645,IOT,"Core 3",1.60,%,2020-10-20,19,26
646,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
647,IOT,"Core 4",42.00,°C,2020-10-20,19,26
648,IOT,"Core 4",3.10,%,2020-10-20,19,26
649,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
650,IOT,"Core 5",41.00,°C,2020-10-20,19,26
651,IOT,"Core 5",0.00,%,2020-10-20,19,26
652,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
653,IOT,"Core 6",42.00,°C,2020-10-20,19,26
654,IOT,"Core 6",1.60,%,2020-10-20,19,26
655,IOT,"Memoria uso %",41.20,%,2020-10-20,19,26
656,IOT,"Memoria uso GB",6.60,GB,2020-10-20,19,26
657,IOT,"Memoria livre GB",9.40,GB,2020-10-20,19,26
658,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
659,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
660,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
661,IOT,"Core 1",44.00,°C,2020-10-20,19,26
662,IOT,"Core 1",9.60,%,2020-10-20,19,26
663,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
664,IOT,"Core 2",50.00,°C,2020-10-20,19,26
665,IOT,"Core 2",28.10,%,2020-10-20,19,26
666,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
667,IOT,"Core 3",43.00,°C,2020-10-20,19,26
668,IOT,"Core 3",10.90,%,2020-10-20,19,26
669,IOT,"Core 4",4005.50,MHz,2020-10-20,19,26
670,IOT,"Core 4",42.00,°C,2020-10-20,19,26
671,IOT,"Core 4",7.80,%,2020-10-20,19,26
672,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
673,IOT,"Core 5",40.00,°C,2020-10-20,19,26
674,IOT,"Core 5",0.00,%,2020-10-20,19,26
675,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
676,IOT,"Core 6",42.00,°C,2020-10-20,19,26
677,IOT,"Core 6",1.60,%,2020-10-20,19,26
678,IOT,"Memoria uso %",41.10,%,2020-10-20,19,26
679,IOT,"Memoria uso GB",6.60,GB,2020-10-20,19,26
680,IOT,"Memoria livre GB",9.40,GB,2020-10-20,19,26
681,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
682,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
683,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
684,IOT,"Core 1",43.00,°C,2020-10-20,19,26
685,IOT,"Core 1",7.80,%,2020-10-20,19,26
686,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
687,IOT,"Core 2",44.00,°C,2020-10-20,19,26
688,IOT,"Core 2",21.90,%,2020-10-20,19,26
689,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
690,IOT,"Core 3",43.00,°C,2020-10-20,19,26
691,IOT,"Core 3",4.70,%,2020-10-20,19,26
692,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
693,IOT,"Core 4",40.00,°C,2020-10-20,19,26
694,IOT,"Core 4",4.70,%,2020-10-20,19,26
695,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
696,IOT,"Core 5",41.00,°C,2020-10-20,19,26
697,IOT,"Core 5",1.60,%,2020-10-20,19,26
698,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
699,IOT,"Core 6",42.00,°C,2020-10-20,19,26
700,IOT,"Core 6",3.10,%,2020-10-20,19,26
701,IOT,"Memoria uso %",41.00,%,2020-10-20,19,26
702,IOT,"Memoria uso GB",6.50,GB,2020-10-20,19,26
703,IOT,"Memoria livre GB",9.40,GB,2020-10-20,19,26
704,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
705,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
706,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
707,IOT,"Core 1",43.00,°C,2020-10-20,19,26
708,IOT,"Core 1",7.00,%,2020-10-20,19,26
709,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
710,IOT,"Core 2",44.00,°C,2020-10-20,19,26
711,IOT,"Core 2",12.50,%,2020-10-20,19,26
712,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
713,IOT,"Core 3",43.00,°C,2020-10-20,19,26
714,IOT,"Core 3",10.90,%,2020-10-20,19,26
715,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
716,IOT,"Core 4",40.00,°C,2020-10-20,19,26
717,IOT,"Core 4",7.80,%,2020-10-20,19,26
718,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
719,IOT,"Core 5",41.00,°C,2020-10-20,19,26
720,IOT,"Core 5",3.10,%,2020-10-20,19,26
721,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
722,IOT,"Core 6",41.00,°C,2020-10-20,19,26
723,IOT,"Core 6",3.10,%,2020-10-20,19,26
724,IOT,"Memoria uso %",41.00,%,2020-10-20,19,26
725,IOT,"Memoria uso GB",6.50,GB,2020-10-20,19,26
726,IOT,"Memoria livre GB",9.40,GB,2020-10-20,19,26
727,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
728,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
729,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
730,IOT,"Core 1",45.00,°C,2020-10-20,19,26
731,IOT,"Core 1",4.90,%,2020-10-20,19,26
732,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
733,IOT,"Core 2",44.00,°C,2020-10-20,19,26
734,IOT,"Core 2",12.50,%,2020-10-20,19,26
735,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
736,IOT,"Core 3",42.00,°C,2020-10-20,19,26
737,IOT,"Core 3",4.70,%,2020-10-20,19,26
738,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
739,IOT,"Core 4",40.00,°C,2020-10-20,19,26
740,IOT,"Core 4",4.70,%,2020-10-20,19,26
741,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
742,IOT,"Core 5",41.00,°C,2020-10-20,19,26
743,IOT,"Core 5",4.70,%,2020-10-20,19,26
744,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
745,IOT,"Core 6",42.00,°C,2020-10-20,19,26
746,IOT,"Core 6",0.00,%,2020-10-20,19,26
747,IOT,"Memoria uso %",52.60,%,2020-10-20,19,26
748,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
749,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
750,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
751,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
752,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
753,IOT,"Core 1",50.00,°C,2020-10-20,19,26
754,IOT,"Core 1",27.10,%,2020-10-20,19,26
755,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
756,IOT,"Core 2",53.00,°C,2020-10-20,19,26
757,IOT,"Core 2",23.40,%,2020-10-20,19,26
758,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
759,IOT,"Core 3",51.00,°C,2020-10-20,19,26
760,IOT,"Core 3",26.60,%,2020-10-20,19,26
761,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
762,IOT,"Core 4",50.00,°C,2020-10-20,19,26
763,IOT,"Core 4",34.40,%,2020-10-20,19,26
764,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
765,IOT,"Core 5",47.00,°C,2020-10-20,19,26
766,IOT,"Core 5",40.60,%,2020-10-20,19,26
767,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
768,IOT,"Core 6",49.00,°C,2020-10-20,19,26
769,IOT,"Core 6",18.80,%,2020-10-20,19,26
770,IOT,"Memoria uso %",52.60,%,2020-10-20,19,26
771,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
772,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
773,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
774,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
775,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
776,IOT,"Core 1",47.00,°C,2020-10-20,19,26
777,IOT,"Core 1",10.70,%,2020-10-20,19,26
778,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
779,IOT,"Core 2",50.00,°C,2020-10-20,19,26
780,IOT,"Core 2",21.90,%,2020-10-20,19,26
781,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
782,IOT,"Core 3",45.00,°C,2020-10-20,19,26
783,IOT,"Core 3",6.30,%,2020-10-20,19,26
784,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
785,IOT,"Core 4",45.00,°C,2020-10-20,19,26
786,IOT,"Core 4",3.10,%,2020-10-20,19,26
787,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
788,IOT,"Core 5",45.00,°C,2020-10-20,19,26
789,IOT,"Core 5",9.40,%,2020-10-20,19,26
790,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
791,IOT,"Core 6",48.00,°C,2020-10-20,19,26
792,IOT,"Core 6",4.70,%,2020-10-20,19,26
793,IOT,"Memoria uso %",52.60,%,2020-10-20,19,26
794,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
795,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
796,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
797,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
798,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
799,IOT,"Core 1",48.00,°C,2020-10-20,19,26
800,IOT,"Core 1",14.80,%,2020-10-20,19,26
801,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
802,IOT,"Core 2",47.00,°C,2020-10-20,19,26
803,IOT,"Core 2",17.20,%,2020-10-20,19,26
804,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
805,IOT,"Core 3",48.00,°C,2020-10-20,19,26
806,IOT,"Core 3",17.20,%,2020-10-20,19,26
807,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
808,IOT,"Core 4",44.00,°C,2020-10-20,19,26
809,IOT,"Core 4",7.80,%,2020-10-20,19,26
810,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
811,IOT,"Core 5",44.00,°C,2020-10-20,19,26
812,IOT,"Core 5",14.10,%,2020-10-20,19,26
813,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
814,IOT,"Core 6",47.00,°C,2020-10-20,19,26
815,IOT,"Core 6",14.10,%,2020-10-20,19,26
816,IOT,"Memoria uso %",52.60,%,2020-10-20,19,26
817,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
818,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
819,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
820,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
821,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
822,IOT,"Core 1",47.00,°C,2020-10-20,19,26
823,IOT,"Core 1",5.50,%,2020-10-20,19,26
824,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
825,IOT,"Core 2",49.00,°C,2020-10-20,19,26
826,IOT,"Core 2",7.80,%,2020-10-20,19,26
827,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
828,IOT,"Core 3",46.00,°C,2020-10-20,19,26
829,IOT,"Core 3",7.80,%,2020-10-20,19,26
830,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
831,IOT,"Core 4",45.00,°C,2020-10-20,19,26
832,IOT,"Core 4",0.00,%,2020-10-20,19,26
833,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
834,IOT,"Core 5",45.00,°C,2020-10-20,19,26
835,IOT,"Core 5",4.70,%,2020-10-20,19,26
836,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
837,IOT,"Core 6",45.00,°C,2020-10-20,19,26
838,IOT,"Core 6",6.30,%,2020-10-20,19,26
839,IOT,"Memoria uso %",52.50,%,2020-10-20,19,26
840,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
841,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
842,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
843,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
844,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
845,IOT,"Core 1",47.00,°C,2020-10-20,19,26
846,IOT,"Core 1",16.90,%,2020-10-20,19,26
847,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
848,IOT,"Core 2",50.00,°C,2020-10-20,19,26
849,IOT,"Core 2",26.60,%,2020-10-20,19,26
850,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
851,IOT,"Core 3",47.00,°C,2020-10-20,19,26
852,IOT,"Core 3",12.50,%,2020-10-20,19,26
853,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
854,IOT,"Core 4",44.00,°C,2020-10-20,19,26
855,IOT,"Core 4",9.40,%,2020-10-20,19,26
856,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
857,IOT,"Core 5",44.00,°C,2020-10-20,19,26
858,IOT,"Core 5",14.10,%,2020-10-20,19,26
859,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
860,IOT,"Core 6",47.00,°C,2020-10-20,19,26
861,IOT,"Core 6",21.90,%,2020-10-20,19,26
862,IOT,"Memoria uso %",52.60,%,2020-10-20,19,26
863,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
864,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
865,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
866,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
867,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
868,IOT,"Core 1",48.00,°C,2020-10-20,19,26
869,IOT,"Core 1",27.30,%,2020-10-20,19,26
870,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
871,IOT,"Core 2",48.00,°C,2020-10-20,19,26
872,IOT,"Core 2",32.80,%,2020-10-20,19,26
873,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
874,IOT,"Core 3",47.00,°C,2020-10-20,19,26
875,IOT,"Core 3",28.10,%,2020-10-20,19,26
876,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
877,IOT,"Core 4",46.00,°C,2020-10-20,19,26
878,IOT,"Core 4",23.40,%,2020-10-20,19,26
879,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
880,IOT,"Core 5",45.00,°C,2020-10-20,19,26
881,IOT,"Core 5",29.70,%,2020-10-20,19,26
882,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
883,IOT,"Core 6",47.00,°C,2020-10-20,19,26
884,IOT,"Core 6",20.30,%,2020-10-20,19,26
885,IOT,"Memoria uso %",52.60,%,2020-10-20,19,26
886,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
887,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
888,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
889,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
890,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
891,IOT,"Core 1",48.00,°C,2020-10-20,19,26
892,IOT,"Core 1",15.40,%,2020-10-20,19,26
893,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
894,IOT,"Core 2",48.00,°C,2020-10-20,19,26
895,IOT,"Core 2",23.40,%,2020-10-20,19,26
896,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
897,IOT,"Core 3",47.00,°C,2020-10-20,19,26
898,IOT,"Core 3",10.90,%,2020-10-20,19,26
899,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
900,IOT,"Core 4",46.00,°C,2020-10-20,19,26
901,IOT,"Core 4",7.80,%,2020-10-20,19,26
902,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
903,IOT,"Core 5",46.00,°C,2020-10-20,19,26
904,IOT,"Core 5",14.10,%,2020-10-20,19,26
905,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
906,IOT,"Core 6",48.00,°C,2020-10-20,19,26
907,IOT,"Core 6",14.10,%,2020-10-20,19,26
908,IOT,"Memoria uso %",52.70,%,2020-10-20,19,26
909,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
910,IOT,"Memoria livre GB",7.50,GB,2020-10-20,19,26
911,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
912,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
913,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
914,IOT,"Core 1",47.00,°C,2020-10-20,19,26
915,IOT,"Core 1",9.90,%,2020-10-20,19,26
916,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
917,IOT,"Core 2",48.00,°C,2020-10-20,19,26
918,IOT,"Core 2",12.50,%,2020-10-20,19,26
919,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
920,IOT,"Core 3",49.00,°C,2020-10-20,19,26
921,IOT,"Core 3",12.50,%,2020-10-20,19,26
922,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
923,IOT,"Core 4",44.00,°C,2020-10-20,19,26
924,IOT,"Core 4",1.60,%,2020-10-20,19,26
925,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
926,IOT,"Core 5",44.00,°C,2020-10-20,19,26
927,IOT,"Core 5",14.10,%,2020-10-20,19,26
928,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
929,IOT,"Core 6",46.00,°C,2020-10-20,19,26
930,IOT,"Core 6",6.30,%,2020-10-20,19,26
954,IOT,"Memoria uso %",52.60,%,2020-10-20,19,26
955,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
956,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
957,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
958,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
959,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
960,IOT,"Core 1",46.00,°C,2020-10-20,19,26
961,IOT,"Core 1",18.20,%,2020-10-20,19,26
962,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
963,IOT,"Core 2",47.00,°C,2020-10-20,19,26
964,IOT,"Core 2",32.80,%,2020-10-20,19,26
965,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
966,IOT,"Core 3",45.00,°C,2020-10-20,19,26
967,IOT,"Core 3",12.50,%,2020-10-20,19,26
968,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
969,IOT,"Core 4",43.00,°C,2020-10-20,19,26
970,IOT,"Core 4",14.10,%,2020-10-20,19,26
971,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
972,IOT,"Core 5",44.00,°C,2020-10-20,19,26
973,IOT,"Core 5",17.20,%,2020-10-20,19,26
974,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
975,IOT,"Core 6",45.00,°C,2020-10-20,19,26
976,IOT,"Core 6",14.10,%,2020-10-20,19,26
1000,IOT,"Memoria uso %",52.60,%,2020-10-20,19,26
1001,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
1002,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
1003,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
1004,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
1005,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
1006,IOT,"Core 1",47.00,°C,2020-10-20,19,26
1007,IOT,"Core 1",10.10,%,2020-10-20,19,26
1008,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
1009,IOT,"Core 2",48.00,°C,2020-10-20,19,26
1010,IOT,"Core 2",20.30,%,2020-10-20,19,26
1011,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
1012,IOT,"Core 3",46.00,°C,2020-10-20,19,26
1013,IOT,"Core 3",9.40,%,2020-10-20,19,26
1014,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
1015,IOT,"Core 4",44.00,°C,2020-10-20,19,26
1016,IOT,"Core 4",6.30,%,2020-10-20,19,26
1017,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
1018,IOT,"Core 5",44.00,°C,2020-10-20,19,26
1019,IOT,"Core 5",7.70,%,2020-10-20,19,26
1020,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
1021,IOT,"Core 6",46.00,°C,2020-10-20,19,26
1022,IOT,"Core 6",7.80,%,2020-10-20,19,26
1046,IOT,"Memoria uso %",52.60,%,2020-10-20,19,26
1047,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
1048,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
1049,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
1050,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
1051,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
1052,IOT,"Core 1",46.00,°C,2020-10-20,19,26
1053,IOT,"Core 1",8.10,%,2020-10-20,19,26
1054,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
1055,IOT,"Core 2",46.00,°C,2020-10-20,19,26
1056,IOT,"Core 2",14.10,%,2020-10-20,19,26
1057,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
1058,IOT,"Core 3",46.00,°C,2020-10-20,19,26
1059,IOT,"Core 3",4.70,%,2020-10-20,19,26
1060,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
1061,IOT,"Core 4",44.00,°C,2020-10-20,19,26
1062,IOT,"Core 4",4.70,%,2020-10-20,19,26
1063,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
1064,IOT,"Core 5",43.00,°C,2020-10-20,19,26
1065,IOT,"Core 5",7.80,%,2020-10-20,19,26
1066,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
1067,IOT,"Core 6",46.00,°C,2020-10-20,19,26
1068,IOT,"Core 6",9.40,%,2020-10-20,19,26
1092,IOT,"Memoria uso %",52.50,%,2020-10-20,19,26
1093,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
1094,IOT,"Memoria livre GB",7.60,GB,2020-10-20,19,26
1095,IOT,"Disco uso %",57.20,%,2020-10-20,19,26
1096,IOT,"Disco temperatura",33.00,°C,2020-10-20,19,26
1097,IOT,"Core 1",3905.40,MHz,2020-10-20,19,26
1098,IOT,"Core 1",46.00,°C,2020-10-20,19,26
1099,IOT,"Core 1",7.60,%,2020-10-20,19,26
1100,IOT,"Core 2",3905.40,MHz,2020-10-20,19,26
1101,IOT,"Core 2",46.00,°C,2020-10-20,19,26
1102,IOT,"Core 2",9.40,%,2020-10-20,19,26
1103,IOT,"Core 3",3905.40,MHz,2020-10-20,19,26
1104,IOT,"Core 3",45.00,°C,2020-10-20,19,26
1105,IOT,"Core 3",4.70,%,2020-10-20,19,26
1106,IOT,"Core 4",3905.40,MHz,2020-10-20,19,26
1107,IOT,"Core 4",44.00,°C,2020-10-20,19,26
1108,IOT,"Core 4",4.70,%,2020-10-20,19,26
1109,IOT,"Core 5",3905.40,MHz,2020-10-20,19,26
1110,IOT,"Core 5",44.00,°C,2020-10-20,19,26
1111,IOT,"Core 5",12.50,%,2020-10-20,19,26
1112,IOT,"Core 6",3905.40,MHz,2020-10-20,19,26
1113,IOT,"Core 6",46.00,°C,2020-10-20,19,26
1114,IOT,"Core 6",6.30,%,2020-10-20,19,26
1138,IOT,"Memoria uso %",52.50,%,2020-10-20,19,26
1139,IOT,"Memoria uso GB",8.40,GB,2020-10-20,19,26
